acos,profit,cvr,ctr,attributed_sales_14d,cost,clicks,impressions,unitsSoldClicks14d,amazonAccountId,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_asin,ad_product_name
2.9529032258064514,1504.23,33.33333333333333,0.24448682216028556,1550.0,45.769999999999996,5,2045,2,65717e03c2de7ba6d9b357b0,381081441579019,INH | SP | Generic | Toys Girls | Infinity Calendar May'24,445381338575748,Ad group - 6/6/2024 14:58:31.326,B0913FVM4X,Smartivity Table-Top Infinity Calendar & Desk Organizer | Top Birthday Gift & Christmas Gift for Kids 8-14 | Educational Construction Activity for Boys & Girls 8-10-12-14 | STEM DIY Learning Toy
75.98300641778903,850.2399999999998,2.717391304347826,1.5972628326539875,3540.16,2689.92,183,11457,5,65717e03c2de7ba6d9b357b0,290408049357328,INH | SP | Plane | Jan24 | Toys Girls,287879168292000,Ad group - 12/2/2024 17:26:11.033,B0BC6BSVJN,"Smartivity Human Body STEM DIY Kit for Kids 6-12 Years | Learn About Organs, Functions, Health & Diet | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Educational Science Toy"
42.45999275185592,2524.47,4.724409448818897,0.5384592373536865,4387.33,1862.8600000000001,126,23400,6,65717e03c2de7ba6d9b357b0,475110730173597,INH | SP | Generic | FBN | Toys | Apr'24,497192657764600,Ad group - 1/5/2024 14:09:58.818,B0CRZ52P28,"Smartivity Food Body & Nutrition Kit STEM Educational Toy for 6-12 Years old Boys and Girls - Interactive Human Body Model, Food Fact Cards, Healthy Eating Games, Puzzles & Daily Diet Tracker for Kids"
38.42219596035875,1255.75,0.0,0.2324508257182673,2039.29,783.54,202,86900,0,65717e03c2de7ba6d9b357b0,298991025881410,INH | SD | Pinball | Similar Products | Oct,341605248508888,Ad group - 12/10/2023 05:34:18.241,B08P5XGHJG,"Smartivity DIY Pinball STEM Fun Toys for Age 8 to 14, Toy for Boys & Girls Age 8-10-12-14, Science Toy, Educational & Construction Based Activity Game, Made in India, by IIT Delhi Alumni Pinball Machine"
10000.0,-141.62,0.0,0.9236808682600162,0.0,141.62,8,866,0,65717e03c2de7ba6d9b357b0,521186208954628,INH | SP | Generic | Toys | Age First | Kids | Jan,369595066110511,Ad group - 29/1/2024 20:23:48.730,B09F9WJ4MH,Smartivity Mega Science Kit | 135 Chemistry Experiment Kit for Boys & Girls Age 6-8-10-12 | Birthday Gift for Kids Age 6-14 | Kids Safe Science Kit | STEM Educational Fun Toys Science Lab
82.24077239566402,508.03999999999996,4.580152671755725,0.3840120993350683,2860.71,2352.67,130,33853,6,65717e03c2de7ba6d9b357b0,541593066410524,INH | SP | Generic | Toys Girls | Mini Science Kit | May'24,445345017570868,Ad group - 16/5/2024 16:18:52.846,B0D2RN7XVW,"Smartivity My First Science Kit | Science Experiment Kit for Kids 5 to 13 Years Old | Birthday Gifts for Boys & Girls | STEM Educational Toy for Kids 5,6,7,8,9,10,11,12,13 Years Old"
26.6099351729034,785.67,3.8461538461538463,0.13350350580206238,1070.54,284.87,25,18726,1,65717e03c2de7ba6d9b357b0,414745150781444,INH | SP | Generic | Magic | Brand | June23,387391060288428,Ad group - 22/6/2023 13:52:52.353,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
10000.0,0.0,10000.0,10000.0,0.0,0.0,0,0,0,65717e03c2de7ba6d9b357b0,137571729673922,INH | SD | Competition VCPM | Prime day,5394649988579,Ad group - 22/7/2022 24:33:35,B09F9WL15V,Smartivity DIY Foosball Table STEM Educational Kit for Kids 6-14 Years Old | Birthday & Christmas Gifts for Boys & Girls 6-8-10-12 Years | Science & Construction-Based Activity Game
106.87681774662646,-190.34000000000015,3.389830508474576,0.7432299375559804,2767.85,2958.19,117,15742,4,65717e03c2de7ba6d9b357b0,340389812842657,INH | SP | Generic | Gift Girls | Junior Science Kit | May'24,427744380963790,Ad group - 16/5/2024 19:06:09.345,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
26.96587322054364,7306.669999999999,5.555555555555555,0.6884824885279605,10004.46,2697.79,215,31228,12,65717e03c2de7ba6d9b357b0,236019700757505,INH | SP | Product Targeting | Self | March'22,209376272062676,Ad group - 14/3/2022 14:22:59,B0913FVM4X,Smartivity Table-Top Infinity Calendar & Desk Organizer | Top Birthday Gift & Christmas Gift for Kids 8-14 | Educational Construction Activity for Boys & Girls 8-10-12-14 | STEM DIY Learning Toy
10000.0,-30.09,0.0,0.10117702606994707,0.0,30.09,3,2965,0,65717e03c2de7ba6d9b357b0,535248675721989,INH | SP | Generic | BA | Phrase | Girls 6-12 | Dec 23,399300928365364,BA Phrase Girls age 6-12 Years,B0BB7Q4K72,"Smartivity Electricity Kit Diy|Science Project Kit|Stem Diy Fun Robotic Toy For Kids 6-8-10-12,Best Birthday Gift For Boys&Girls,Science Toy,Educational&Construction Based Activity Game,Made In India"
18.779206950139198,20670.57,12.62135922330097,0.2510860695329065,25449.85,4779.28,308,122667,39,65717e03c2de7ba6d9b357b0,62712081358123,INH | SP | Brand | Plane Launcher Oct R,177352000081192,Ad group - 14/10/2022 09:10:47,B08J3XJ1GK,Smartivity Hydraulic Plane Launcher STEM DIY Kit for Kids 6-14 | Educational Science Toy | Christmas Gift & Birthday Gifts for Boys & Girls Ages 6-8-10-12 | STEM Learning Toys for 6-14 Year Olds
40.45811965811965,870.8000000000001,0.0,0.16323776668970136,1462.5,591.6999999999999,30,18378,0,65717e03c2de7ba6d9b357b0,555314223448469,INH | SD | Self Targeting | Magic of Science | Feb 2k24,374543216418636,Ad group - 26/2/2024 16:43:45.312,B0BZDJ92Y3,Smartivity Kids First Magic of Science Experiment Kit by IIT Delhi Alumni | for Boys & Girls Age 4-6-8 Years | Christmas Gift & Birthday Gift for Kids 4-8 Years | Kids Safe STEM Educational Fun Toys
108.26512357708951,-496.1999999999998,1.8030513176144243,1.3892613953201187,6003.54,6499.74,720,51826,13,65717e03c2de7ba6d9b357b0,546963841331975,INH | SP | Manual | Mandala | Mandala Phrase | Jan 24,361120566130706,Ad group - 30/4/2024 12:46:52.619,B0CP973C86,"Smartivity My Mandala Art Kit STEM DIY Fun Toy for Kids 5 to 8, Best Birthday Gift Toy for Boys & Girls Age 5-6-7-8, Science Toy, Educational Based Activity Game"
